0.0010215777,0.025124138,-0.0005428987
0.00059949665,0.025065225,-0.00041157586
0.00038564028,0.025076183,-0.00021990981
-2.266084e-06,0.024812283,-0.00028843217
-0.00043359783,0.024454957,-8.184023e-05
-0.00017676884,0.02408763,-0.00020720367
0.00020855613,0.02377143,-0.00017927254
0.0009868471,0.024363004,-0.00012833413
0.0012752691,0.024398012,-0.00041983815
0.0012808394,0.024588795,-0.00028179618
0.0009947352,0.14371766,-0.00010988748
0.0015902272,0.14404108,-0.00016171079
0.0015539584,0.1439978,-0.00018070453
0.0016140887,0.14415947,-0.00015641005
0.0017372874,0.14447471,-9.381264e-05
0.0015515785,0.14442496,-0.0001473804
0.0018258027,0.14476399,-0.00015320338
0.0014147981,0.14467204,-0.00022556387
0.0016390103,0.14482798,-9.1129834e-05
0.001547974,0.14496621,-0.00027691992
0.00068504986,0.26441437,-0.00032969934
0.00057501585,0.2643339,-0.00013446997
0.0007027237,0.26380417,-0.00033129705
0.0007273415,0.26408786,-0.00013477298
0.0007586612,0.26380444,-0.00020361181
0.0008997356,0.26349106,-0.00024318395
0.0003152377,0.26313135,-0.00015242852
0.00028739154,0.26320875,-0.0002514069
0.00014095978,0.2639711,-0.00036702055
0.00041771893,0.26422298,-0.00025911425
0.096402004,0.024378488,0.00022679007
0.09616906,0.024117867,0.00025180454
0.09546294,0.024128024,0.00024075258
0.09497493,0.023742871,0.00025256176
0.09475855,0.02418723,0.00025191807
0.09531757,0.024756936,0.0002714412
0.09537713,0.024810271,0.00023217272
0.09561962,0.024780998,0.00022589866
0.09654302,0.024782034,7.652173e-05
0.09630073,0.025298612,9.21163e-05
0.09662149,0.14426856,0.00026029212
0.09686728,0.14513715,0.00022999448
0.09609901,0.14518209,0.00024841027
0.09598154,0.14368315,0.00024572093
0.09605242,0.14480826,0.00016160343
0.096517466,0.14432777,0.00024620374
0.09671872,0.14440295,0.00027114875
0.096409105,0.14464577,0.00018537932
0.096482836,0.14384456,0.0002947874
0.096630834,0.14411199,0.0003828561
0.09606406,0.26421747,0.000105197774
0.0961379,0.26396,8.837015e-05
0.095568545,0.26338413,5.094339e-05
0.0953888,0.26398072,8.470584e-05
0.09591115,0.26449782,0.00015155993
0.095831096,0.26395538,9.223971e-05
0.09625959,0.26374617,9.788009e-05
0.095573045,0.26327854,4.660676e-05
0.095469184,0.26400805,8.5914464e-05
0.09596244,0.26447156,0.00014411936
0.19286832,0.023980092,0.0006100533
0.1921519,0.0237871,0.00052581826
0.19172983,0.023773324,0.00059017946
0.1918397,0.023530303,0.000585391
0.1909068,0.023909008,0.0006791229
0.19174942,0.02432319,0.00063004636
0.19196041,0.024752246,0.00065182004
0.1916629,0.02455928,0.0005138707
0.19146986,0.023918405,0.00057124806
0.19218914,0.024072448,0.0004985125
0.191978,0.14454694,0.00042451662
0.19187297,0.14505923,0.00047598078
0.19233167,0.14467636,0.0003658522
0.19201368,0.14395253,0.00045362732
0.19143821,0.14464411,0.00038438087
0.19272213,0.14452827,0.0004995405
0.1922299,0.14405116,0.0005299263
0.1916603,0.14380988,0.00044485778
0.19251756,0.14511679,0.00037223744
0.19219904,0.14471291,0.00035352426
0.19375563,0.26468393,8.3092775e-05
0.19267076,0.26360333,9.083191e-05
0.191991,0.2645487,0.0002793484
0.19194305,0.26417413,0.00017547775
0.19245298,0.263725,9.6389456e-05
0.19235131,0.2640992,0.00012581251
0.19186836,0.26329505,4.2619035e-05
0.19188404,0.26371077,0.0001746356
0.19167182,0.2645364,0.00017780936
0.19124538,0.2637934,0.0002173817
